chr1,156290088,156295689,155290088,157295689,ENSG00000198715.14,GLMP,-,protein_coding
chr1,156298623,156299307,155298623,157299307,ENSG00000189030.10,VHLL,-,protein_coding
chr1,156308959,156367873,155308959,157367873,ENSG00000163468.16,CCT3,-,protein_coding
chr1,156337313,156346995,155337313,157346995,ENSG00000163467.13,TSACC,+,protein_coding
chr1,156369208,156385219,155369208,157385219,ENSG00000132677.14,RHBG,+,protein_coding
chr1,156463726,156501266,155463726,157501266,ENSG00000116604.20,MEF2D,-,protein_coding
chr1,156525404,156572604,155525404,157572604,ENSG00000183856.12,IQGAP3,-,protein_coding
chr1,156579722,156587719,155579722,157587719,ENSG00000187862.13,TTC24,+,protein_coding
chr1,156591742,156609507,155591742,157609507,ENSG00000163382.14,NAXE,+,protein_coding
chr1,156594300,156601496,155594300,157601496,ENSG00000160818.17,GPATCH4,-,protein_coding
chr1,156619330,156626361,155619330,157626361,ENSG00000132702.14,HAPLN2,+,protein_coding
chr1,156641389,156659532,155641389,157659532,ENSG00000132692.20,BCAN,+,protein_coding
chr1,156668762,156677407,155668762,157677407,ENSG00000132688.12,NES,-,protein_coding
chr1,156699596,156708094,155699596,157708094,ENSG00000143320.10,CRABP2,-,protein_coding
chr1,156720795,156728766,155720795,157728766,ENSG00000143319.19,ISG20L2,-,protein_coding
chr1,156728441,156736960,155728441,157736960,ENSG00000143303.13,METTL25B,+,protein_coding
chr1,156737293,156741590,155737293,157741590,ENSG00000143314.13,MRPL24,-,protein_coding
chr1,156742108,156766925,155742108,157766925,ENSG00000143321.19,HDGF,-,protein_coding
chr1,156750609,156800817,155750609,157800817,ENSG00000143294.16,PRCC,+,protein_coding
chr1,156806234,156817014,155806234,157817014,ENSG00000027869.14,SH2D2A,-,protein_coding
chr1,156815635,156881850,155815635,157881850,ENSG00000198400.15,NTRK1,+,protein_coding
chr1,156840062,156859117,155840062,157859117,ENSG00000027644.5,INSRR,-,protein_coding
chr1,156893665,156916432,155893665,157916432,ENSG00000187800.15,PEAR1,+,protein_coding
chr1,156920630,156933094,155920630,157933094,ENSG00000160838.15,LRRC71,+,protein_coding
chr1,156934839,157046903,155934839,158046903,ENSG00000132694.21,ARHGEF11,-,protein_coding
chr1,157092042,157117877,156092042,158117877,ENSG00000253831.4,ETV3L,-,protein_coding
chr1,157121190,157138474,156121190,158138474,ENSG00000117036.12,ETV3,-,protein_coding
chr1,157513376,157552515,156513376,158552515,ENSG00000143297.20,FCRL5,-,protein_coding
chr1,157573746,157598085,156573746,158598085,ENSG00000163518.11,FCRL4,-,protein_coding
chr1,157674320,157700901,156674320,158700901,ENSG00000160856.22,FCRL3,-,protein_coding
chr1,157745732,157777269,156745732,158777269,ENSG00000132704.17,FCRL2,-,protein_coding
chr1,157792248,157820183,156792248,158820183,ENSG00000163534.17,FCRL1,-,protein_coding
chr1,157830910,157898256,156830910,158898256,ENSG00000073754.6,CD5L,-,protein_coding
chr1,157993272,158100262,156993272,159100262,ENSG00000183853.19,KIRREL1,+,protein_coding
chr1,158127286,158128301,157127286,159128301,ENSG00000288460.1,SMIM42,-,protein_coding
chr1,158178014,158186427,157178014,159186427,ENSG00000158473.9,CD1D,+,protein_coding
chr1,158254423,158258269,157254423,159258269,ENSG00000158477.8,CD1A,+,protein_coding
chr1,158289922,158294774,157289922,159294774,ENSG00000158481.13,CD1C,+,protein_coding
chr1,158327950,158331531,157327950,159331531,ENSG00000158485.12,CD1B,-,protein_coding
chr1,158353695,158357553,157353695,159357553,ENSG00000158488.17,CD1E,+,protein_coding
chr1,158398521,158399466,157398521,159399466,ENSG00000186306.1,OR10T2,-,protein_coding
chr1,158418209,158426237,157418209,159426237,ENSG00000180708.6,OR10K2,-,protein_coding
chr1,158461573,158470857,157461573,159470857,ENSG00000173285.5,OR10K1,+,protein_coding
chr1,158472219,158480936,157472219,159480936,ENSG00000198965.5,OR10R2,+,protein_coding
chr1,158544549,158554405,157544549,159554405,ENSG00000197532.3,OR6Y1,-,protein_coding
chr1,158560605,158570580,157560605,159570580,ENSG00000186440.3,OR6P1,-,protein_coding
chr1,158578918,158579899,157578918,159579899,ENSG00000279111.2,OR10X1,-,protein_coding
chr1,158605267,158612514,157605267,159612514,ENSG00000198967.5,OR10Z1,+,protein_coding
chr1,158610703,158686715,157610703,159686715,ENSG00000163554.15,SPTA1,-,protein_coding
chr1,158699677,158700652,157699677,159700652,ENSG00000196171.3,OR6K2,-,protein_coding
chr1,158716326,158720720,157716326,159720720,ENSG00000203757.2,OR6K3,-,protein_coding
chr1,158747813,158772195,157747813,159772195,ENSG00000197403.5,OR6N1,-,protein_coding
chr1,158754719,158755891,157754719,159755891,ENSG00000180433.6,OR6K6,+,protein_coding
chr1,158774221,158781204,157774221,159781204,ENSG00000188340.3,OR6N2,-,protein_coding
chr1,158831331,158849506,157831331,159849506,ENSG00000163563.9,MNDA,+,protein_coding
chr1,158930795,158977059,157930795,159977059,ENSG00000163564.15,PYHIN1,+,protein_coding
chr1,158999952,159055156,157999952,160055156,ENSG00000163565.21,IFI16,+,protein_coding
chr1,158999970,159002751,157999970,160002751,ENSG00000289721.1,PYDC5,-,protein_coding
chr1,159056128,159188222,158056128,160188222,ENSG00000163568.18,AIM2,-,protein_coding
chr1,159171608,159203313,158171608,160203313,ENSG00000162706.14,CADM3,+,protein_coding
chr1,159204567,159206500,158204567,160206500,ENSG00000213088.15,ACKR1,+,protein_coding
chr1,159289713,159308224,158289713,160308224,ENSG00000179639.11,FCER1A,+,protein_coding
chr1,159313719,159314659,158313719,160314659,ENSG00000196266.6,OR10J3,-,protein_coding
chr1,159432203,159433138,158432203,160433138,ENSG00000249730.1,OR10J4,+,protein_coding
chr1,159437844,159443078,158437844,160443078,ENSG00000196184.10,OR10J1,+,protein_coding
chr1,159535077,159536007,158535077,160536007,ENSG00000184155.8,OR10J5,-,protein_coding
chr1,159587825,159588865,158587825,160588865,ENSG00000132703.4,APCS,+,protein_coding
chr1,159712288,159714589,158712288,160714589,ENSG00000132693.12,CRP,-,protein_coding
chr1,159780931,159782543,158780931,160782543,ENSG00000158716.10,DUSP23,+,protein_coding
chr1,159800510,159816262,158800510,160816262,ENSG00000181036.15,FCRL6,+,protein_coding
chr1,159826692,159837492,158826692,160837492,ENSG00000158714.12,SLAMF8,+,protein_coding
chr1,159834473,159873053,158834473,160873053,ENSG00000256029.6,ENSG00000256029,-,protein_coding
chr1,159854315,159862657,158854315,160862657,ENSG00000243284.1,VSIG8,-,protein_coding
chr1,159872363,159900165,158872363,160900165,ENSG00000213085.10,CFAP45,-,protein_coding
chr1,159918106,159925525,158918106,160925525,ENSG00000158710.16,TAGLN2,-,protein_coding
chr1,159927038,159949468,158927038,160949468,ENSG00000085552.19,IGSF9,-,protein_coding
chr1,159951491,159954237,158951491,160954237,ENSG00000162723.10,SLAMF9,-,protein_coding
chr1,159998650,160070483,158998650,161070483,ENSG00000177807.12,KCNJ10,-,protein_coding
chr1,160024952,160031990,159024952,161031990,ENSG00000143315.8,PIGM,-,protein_coding
chr1,160081500,160090563,159081500,161090563,ENSG00000162728.6,KCNJ9,+,protein_coding
chr1,160091339,160101109,159091339,161101109,ENSG00000162729.15,IGSF8,-,protein_coding
chr1,160115757,160143595,159115757,161143595,ENSG00000018625.16,ATP1A2,+,protein_coding
chr1,160151585,160186980,159151585,161186980,ENSG00000132681.17,ATP1A4,+,protein_coding
chr1,160190384,160201886,159190384,161201886,ENSG00000143318.14,CASQ1,+,protein_coding
chr1,160205334,160215404,159205334,161215404,ENSG00000162734.14,PEA15,+,protein_coding
chr1,160215714,160263388,159215714,161263388,ENSG00000132716.20,DCAF8,-,protein_coding
chr1,160216799,160285130,159216799,161285130,ENSG00000258465.8,ENSG00000258465,-,protein_coding
chr1,160276806,160286348,159276806,161286348,ENSG00000162735.20,PEX19,-,protein_coding
chr1,160288593,160343566,159288593,161343566,ENSG00000122218.18,COPA,-,protein_coding
chr1,160343293,160358957,159343293,161358957,ENSG00000162736.19,NCSTN,+,protein_coding
chr1,160367070,160372846,159367070,161372846,ENSG00000171786.6,NHLH1,+,protein_coding
chr1,160400563,160428678,159400563,161428678,ENSG00000162738.8,VANGL2,+,protein_coding
chr1,160485029,160523273,159485029,161523273,ENSG00000162739.15,SLAMF6,-,protein_coding
chr1,160541094,160579516,159541094,161579516,ENSG00000066294.16,CD84,-,protein_coding
chr1,160608099,160647044,159608099,161647044,ENSG00000117090.17,SLAMF1,-,protein_coding
chr1,160678745,160711831,159678745,161711831,ENSG00000117091.11,CD48,-,protein_coding
chr1,160739056,160754821,159739056,161754821,ENSG00000026751.18,SLAMF7,+,protein_coding
chr1,160796073,160828483,159796073,161828483,ENSG00000122224.20,LY9,+,protein_coding
chr1,160830159,160862904,159830159,161862904,ENSG00000122223.14,CD244,-,protein_coding
chr1,160876538,160893012,159876538,161893012,ENSG00000179914.6,ITLN1,-,protein_coding
chr1,160944265,160954889,159944265,161954889,ENSG00000158764.8,ITLN2,-,protein_coding
chr1,160995210,161023123,159995210,162023123,ENSG00000158769.20,F11R,-,protein_coding
chr1,160997956,161038962,159997956,162038962,ENSG00000270149.5,ENSG00000270149,-,protein_coding
chr1,161037630,161038977,160037630,162038977,ENSG00000215845.12,TSTD1,-,protein_coding
chr1,161039248,161045977,160039248,162045977,ENSG00000158773.15,USF1,-,protein_coding
chr1,161046945,161069970,160046945,162069970,ENSG00000186517.14,ARHGAP30,-,protein_coding
chr1,161070987,161090045,160070987,162090045,ENSG00000143217.10,NECTIN4,-,protein_coding
chr1,161098360,161100346,160098360,162100346,ENSG00000162755.15,KLHDC9,+,protein_coding
chr1,161100555,161118069,160100555,162118069,ENSG00000143256.6,PFDN2,-,protein_coding
chr1,161118081,161125445,160118081,162125445,ENSG00000158793.15,NIT1,+,protein_coding
chr1,161120972,161133280,160120972,162133280,ENSG00000158796.18,DEDD,-,protein_coding
chr1,161152775,161158856,160152775,162158856,ENSG00000143222.13,UFC1,+,protein_coding
chr1,161159449,161165723,160159449,162165723,ENSG00000143258.17,USP21,+,protein_coding
chr1,161165836,161178013,160165836,162178013,ENSG00000143224.19,PPOX,+,protein_coding
chr1,161171305,161178652,160171305,162178652,ENSG00000158850.16,B4GALT3,-,protein_coding
chr1,161184301,161200509,160184301,162200509,ENSG00000158859.11,ADAMTS4,-,protein_coding
chr1,161197103,161214723,160197103,162214723,ENSG00000158864.14,NDUFS2,+,protein_coding
chr1,161215233,161220699,160215233,162220699,ENSG00000158869.12,FCER1G,+,protein_coding
chr1,161222289,161224305,160222289,162224305,ENSG00000158874.13,APOA2,-,protein_coding
chr1,161225938,161233754,160225938,162233754,ENSG00000158882.16,TOMM40L,+,protein_coding
chr1,161229665,161238262,160229665,162238262,ENSG00000143257.14,NR1I3,-,protein_coding
chr1,161258135,161285450,160258135,162285450,ENSG00000248485.3,PCP4L1,+,protein_coding
chr1,161304734,161309968,160304734,162309968,ENSG00000158887.21,MPZ,-,protein_coding
chr1,161314380,161363206,160314380,162363206,ENSG00000143252.18,SDHC,+,protein_coding
chr1,161364732,161367885,160364732,162367885,ENSG00000188931.5,CFAP126,-,protein_coding
chr1,161505414,161524013,160505414,162524013,ENSG00000143226.17,FCGR2A,+,protein_coding
chr1,161524539,161526894,160524539,162526894,ENSG00000173110.8,HSPA6,+,protein_coding
chr1,161541758,161550968,160541758,162550968,ENSG00000203747.14,FCGR3A,-,protein_coding
chr1,161544806,161631456,160544806,162631456,ENSG00000289768.1,ENSG00000289768,-,protein_coding
chr1,161581338,161605662,160581338,162605662,ENSG00000244682.8,FCGR2C,+,protein_coding
chr1,161623195,161631963,160623195,162631963,ENSG00000162747.14,FCGR3B,-,protein_coding
chr1,161662802,161679490,160662802,162679490,ENSG00000072694.23,FCGR2B,+,protein_coding
chr1,161706957,161714352,160706957,162714352,ENSG00000132185.19,FCRLA,+,protein_coding
chr1,161721543,161728143,160721543,162728143,ENSG00000162746.15,FCRLB,+,protein_coding
chr1,161749757,161757238,160749757,162757238,ENSG00000081721.13,DUSP12,+,protein_coding
chr1,161766260,161977574,160766260,162977574,ENSG00000118217.8,ATF6,+,protein_coding
chr1,161983191,162023869,160983191,163023869,ENSG00000162745.11,OLFML2B,-,protein_coding
chr1,162069690,162370475,161069690,163370475,ENSG00000198929.14,NOS1AP,+,protein_coding
chr1,162365406,162383531,161365406,163383531,ENSG00000254706.3,ENSG00000254706,+,protein_coding
chr1,162373202,162376874,161373202,163376874,ENSG00000171722.14,SPATA46,-,protein_coding
chr1,162378840,162386812,161378840,163386812,ENSG00000239887.6,C1orf226,+,protein_coding
chr1,162395267,162412138,161395267,163412138,ENSG00000198574.7,SH2D1B,-,protein_coding
chr1,162497250,162529631,161497250,163529631,ENSG00000152332.17,UHMK1,+,protein_coding
chr1,162561480,162601259,161561480,163601259,ENSG00000117143.15,UAP1,+,protein_coding
chr1,162630862,162787405,161630862,163787405,ENSG00000162733.20,DDR2,+,protein_coding
chr1,162790701,162812823,161790701,163812823,ENSG00000132196.17,HSD17B7,+,protein_coding
chr1,162824457,162868957,161824457,163868957,ENSG00000185860.15,CCDC190,-,protein_coding
chr1,163068774,163076802,162068774,164076802,ENSG00000117152.14,RGS4,+,protein_coding
chr1,163111120,163321791,162111120,164321791,ENSG00000143248.14,RGS5,-,protein_coding
chr1,163266575,163355766,162266575,164355766,ENSG00000143228.14,NUF2,+,protein_coding
chr1,164555583,164899296,163555583,165899296,ENSG00000185630.20,PBX1,+,protein_coding
chr1,165201866,165356715,164201866,166356715,ENSG00000162761.14,LMX1A,-,protein_coding
chr1,165400921,165445355,164400921,166445355,ENSG00000143171.14,RXRG,-,protein_coding
chr1,165543999,165563957,164543999,166563957,ENSG00000162763.4,LRRC52,+,protein_coding
chr1,165630873,165661796,164630873,166661796,ENSG00000143198.14,MGST3,+,protein_coding
chr1,165662215,165698597,164662215,166698597,ENSG00000143149.14,ALDH9A1,-,protein_coding
chr1,165724292,165827755,164724292,166827755,ENSG00000143183.19,TMCO1,-,protein_coding
chr1,165827585,165911618,164827585,166911618,ENSG00000143179.17,UCK2,+,protein_coding
chr1,166057425,166167001,165057425,167167001,ENSG00000188859.7,FAM78B,-,protein_coding
chr1,166839313,166860347,165839313,167860347,ENSG00000143157.13,POGK,+,protein_coding
chr1,166856509,166876360,165856509,167876360,ENSG00000152382.7,TADA1,-,protein_coding
chr1,166895710,166975540,165895710,167975540,ENSG00000143195.14,ILDR2,-,protein_coding
chr1,166975581,167022214,165975581,168022214,ENSG00000143194.13,MAEL,+,protein_coding
chr1,167048288,167166479,166048288,168166479,ENSG00000143167.13,GPA33,-,protein_coding
chr1,167094074,167129165,166094074,168129165,ENSG00000198842.10,STYXL2,+,protein_coding
chr1,167220875,167427345,166220875,168427345,ENSG00000143190.24,POU2F1,+,protein_coding
chr1,167425026,167518640,166425026,168518640,ENSG00000198821.13,CD247,-,protein_coding
chr1,167529116,167553822,166529116,168553822,ENSG00000143162.10,CREG1,-,protein_coding
chr1,167629659,167708706,166629659,168708706,ENSG00000198771.12,RCSD1,+,protein_coding
chr1,167721191,167791919,166721191,168791919,ENSG00000197965.13,MPZL1,+,protein_coding
chr1,167809385,167914215,166809385,168914215,ENSG00000143199.18,ADCY10,-,protein_coding
chr1,167916674,167937502,166916674,168937502,ENSG00000143158.12,MPC2,-,protein_coding
chr1,167935782,168076223,166935782,169076223,ENSG00000143164.17,DCAF6,+,protein_coding
chr1,168079541,168137685,167079541,169137685,ENSG00000143147.16,GPR161,-,protein_coding
chr1,168178917,168202114,167178917,169202114,ENSG00000143155.14,TIPRL,+,protein_coding
chr1,168225937,168253021,167225937,169253021,ENSG00000213064.11,SFT2D2,+,protein_coding
chr1,168280876,168314426,167280876,169314426,ENSG00000143178.13,TBX19,+,protein_coding
chr1,168540767,168543997,167540767,169543997,ENSG00000143185.4,XCL2,-,protein_coding
chr1,168576604,168582069,167576604,169582069,ENSG00000143184.5,XCL1,+,protein_coding
chr1,168695456,168729206,167695456,169729206,ENSG00000143196.6,DPT,-,protein_coding
chr1,169105696,169310992,168105696,170310992,ENSG00000143153.15,ATP1B1,+,protein_coding
chr1,169132530,169367948,168132530,170367948,ENSG00000143156.15,NME7,-,protein_coding
chr1,169367969,169396540,168367969,170396540,ENSG00000117475.15,BLZF1,+,protein_coding
chr1,169394869,169460669,168394869,170460669,ENSG00000117477.14,CCDC181,-,protein_coding
chr1,169463908,169485944,168463908,170485944,ENSG00000117479.16,SLC19A2,-,protein_coding
chr1,169511950,169586588,168511950,170586588,ENSG00000198734.13,F5,-,protein_coding
chr1,169588420,169630193,168588420,170630193,ENSG00000174175.18,SELP,-,protein_coding
chr1,169662006,169855456,168662006,170855456,ENSG00000000460.18,FIRRM,+,protein_coding
chr1,169690664,169712202,168690664,170712202,ENSG00000188404.11,SELL,-,protein_coding
chr1,169722639,169764705,168722639,170764705,ENSG00000007908.16,SELE,-,protein_coding
chr1,169792528,169794991,168792528,170794991,ENSG00000171806.13,METTL18,-,protein_coding
chr1,169846980,169894267,168846980,170894267,ENSG00000000457.15,SCYL3,-,protein_coding
chr1,169921325,170085208,168921325,171085208,ENSG00000075945.13,KIFAP3,-,protein_coding
chr1,170145958,170168866,169145958,171168866,ENSG00000203740.5,NTMT2,+,protein_coding
chr1,170531818,170553834,169531818,171553834,ENSG00000120370.14,GORAB,+,protein_coding
chr1,170662727,170739421,169662727,171739421,ENSG00000116132.12,PRRX1,+,protein_coding
chr1,170935428,171064765,169935428,172064765,ENSG00000117501.16,MROH9,+,protein_coding
chr1,171085112,171118675,170085112,172118675,ENSG00000007933.14,FMO3,+,protein_coding
chr1,171185248,171212686,170185248,172212686,ENSG00000094963.15,FMO2,+,protein_coding
chr1,171248470,171285978,170248470,172285978,ENSG00000010932.17,FMO1,+,protein_coding
chr1,171314090,171343741,170314090,172343741,ENSG00000076258.11,FMO4,+,protein_coding
chr1,171485529,171593511,170485529,172593511,ENSG00000117523.18,PRRC2C,+,protein_coding
chr1,171600620,171638799,170600620,172638799,ENSG00000283683.2,MYOCOS,+,protein_coding
chr1,171635416,171652688,170635416,172652688,ENSG00000034971.18,MYOC,-,protein_coding
chr1,171700159,171743206,170700159,172743206,ENSG00000117533.16,VAMP4,-,protein_coding
chr1,171781659,171814023,170781659,172814023,ENSG00000010165.21,METTL13,+,protein_coding
chr1,171817886,172418466,170817886,173418466,ENSG00000197959.15,DNM3,+,protein_coding
chr1,172370188,172444148,171370188,173444148,ENSG00000135845.11,PIGC,-,protein_coding
chr1,172420684,172468831,171420684,173468831,ENSG00000180999.11,C1orf105,+,protein_coding
chr1,172532348,172611833,171532348,173611833,ENSG00000094975.15,SUCO,+,protein_coding
chr1,172659101,172666876,171659101,173666876,ENSG00000117560.9,FASLG,+,protein_coding
chr1,173039201,173050941,172039201,174050941,ENSG00000120337.10,TNFSF18,-,protein_coding
chr1,173162644,173477583,172162644,174477583,ENSG00000117586.13,TNFSF4,-,protein_coding
chr1,173476813,173489064,172476813,174489064,ENSG00000117592.10,PRDX6,+,protein_coding
chr1,173500459,173603072,172500459,174603072,ENSG00000162753.13,SLC9C2,-,protein_coding
chr1,173596059,173669837,172596059,174669837,ENSG00000285777.1,ENSG00000285777,-,protein_coding
chr1,173608335,173669851,172608335,174669851,ENSG00000183831.8,ANKRD45,-,protein_coding
chr1,173635337,173637130,172635337,174637130,ENSG00000232113.3,TEX50,+,protein_coding
chr1,173714918,173786820,172714918,174786820,ENSG00000076321.12,KLHL20,+,protein_coding
chr1,173799549,173824883,172799549,174824883,ENSG00000120334.17,CENPL,-,protein_coding
chr1,173824539,173858808,172824539,174858808,ENSG00000117593.13,DARS2,+,protein_coding
chr1,173868081,173903547,172868081,174903547,ENSG00000185278.17,ZBTB37,+,protein_coding
chr1,173903518,173917543,172903518,174917543,ENSG00000117601.16,SERPINC1,-,protein_coding
chr1,173931083,174022357,172931083,175022357,ENSG00000135870.14,RC3H1,-,protein_coding
chr1,174022121,174022298,173022121,175022298,ENSG00000293562.1,ENSG00000293562,-,protein_coding
chr1,174159409,174995308,173159409,175995308,ENSG00000152061.24,RABGAP1L,+,protein_coding
chr1,174447963,174449545,173447963,175449545,ENSG00000203737.5,GPR52,+,protein_coding
chr1,174999162,175012027,173999162,176012027,ENSG00000116161.19,CACYBP,+,protein_coding
chr1,175010788,175023432,174010788,176023432,ENSG00000120333.5,MRPS14,-,protein_coding
chr1,175067508,175148075,174067508,176148075,ENSG00000120332.18,TNN,+,protein_coding
chr1,175156985,175193265,174156985,176193265,ENSG00000235750.11,KIAA0040,-,protein_coding
chr1,175315193,175743595,174315193,176743595,ENSG00000116147.19,TNR,-,protein_coding
chr1,175944827,176207510,174944827,177207510,ENSG00000143207.22,COP1,-,protein_coding
chr1,176463170,176845601,175463170,177845601,ENSG00000116183.11,PAPPA2,+,protein_coding
chr1,176857301,177164973,175857301,178164973,ENSG00000152092.18,ASTN1,-,protein_coding
chr1,177170889,177282422,176170889,178282422,ENSG00000198797.8,BRINP2,+,protein_coding
chr1,177923955,177984303,176923955,178984303,ENSG00000120341.20,SEC16B,-,protein_coding
chr1,178093767,178484147,177093767,179484147,ENSG00000075391.19,RASAL2,+,protein_coding
chr1,178479239,178499634,177479239,179499634,ENSG00000188585.10,CLEC20A,-,protein_coding
chr1,178513108,178548602,177513108,179548602,ENSG00000240021.10,TEX35,+,protein_coding
chr1,178725164,178921842,177725164,179921842,ENSG00000116191.20,RALGPS2,+,protein_coding
chr1,178849534,178872204,177849534,179872204,ENSG00000116194.14,ANGPTL1,-,protein_coding
chr1,179025803,179076567,178025803,180076567,ENSG00000116199.13,FAM20B,+,protein_coding
chr1,179081853,179098023,178081853,180098023,ENSG00000186283.15,TOR3A,+,protein_coding
chr1,179099329,179229684,178099329,180229684,ENSG00000143322.22,ABL2,-,protein_coding
chr1,179293439,179358680,178293439,180358680,ENSG00000057252.14,SOAT1,+,protein_coding
chr1,179365719,179554735,178365719,180554735,ENSG00000162779.22,AXDND1,+,protein_coding
chr1,179550493,179575952,178550493,180575952,ENSG00000116218.14,NPHS2,-,protein_coding
chr1,179591612,179691272,178591612,180691272,ENSG00000162782.17,TDRD5,+,protein_coding
chr1,179743290,179817055,178743290,180817055,ENSG00000143340.8,FAM163A,+,protein_coding
chr1,179839966,179883034,178839966,180883034,ENSG00000169905.14,TOR1AIP2,-,protein_coding
chr1,179882041,179920077,178882041,180920077,ENSG00000143337.19,TOR1AIP1,+,protein_coding
chr1,179882315,179882393,178882315,180882393,ENSG00000293564.1,ENSG00000293564,+,protein_coding
chr1,179954673,180114880,178954673,181114880,ENSG00000135837.19,CEP350,+,protein_coding
chr1,180154868,180204030,179154868,181204030,ENSG00000116260.17,QSOX1,+,protein_coding
chr1,180230187,180278984,179230187,181278984,ENSG00000121454.7,LHX4,+,protein_coding
chr1,180269652,180502954,179269652,181502954,ENSG00000230124.9,ACBD6,-,protein_coding
chr1,180632015,180890279,179632015,181890279,ENSG00000143324.15,XPR1,+,protein_coding
chr1,180912896,180951614,179912896,181951614,ENSG00000135835.13,KIAA1614,+,protein_coding
chr1,180972711,181023121,179972711,182023121,ENSG00000135823.14,STX6,-,protein_coding
chr1,181033373,181061938,180033373,182061938,ENSG00000153029.17,MR1,+,protein_coding
chr1,181088699,181092900,180088699,182092900,ENSG00000162783.11,IER5,+,protein_coding
chr1,181317689,181813262,180317689,182813262,ENSG00000198216.14,CACNA1E,+,protein_coding
chr1,182054569,182061712,181054569,183061712,ENSG00000179930.6,ZNF648,-,protein_coding
chr1,182378097,182392206,181378097,183392206,ENSG00000135821.20,GLUL,-,protein_coding
chr1,182398116,182400667,181398116,183400667,ENSG00000203730.3,TEDDM1,-,protein_coding
chr1,182409191,182560599,181409191,183560599,ENSG00000121446.20,RGSL1,+,protein_coding
chr1,182573633,182589272,181573633,183589272,ENSG00000135828.12,RNASEL,-,protein_coding
chr1,182598622,182604394,181598622,183604394,ENSG00000143333.8,RGS16,-,protein_coding
chr1,182641815,182684587,181641815,183684587,ENSG00000135824.13,RGS8,-,protein_coding
chr1,182789292,182831017,181789292,183831017,ENSG00000135838.15,NPL,+,protein_coding
chr1,182839301,182887982,181839301,183887982,ENSG00000135829.18,DHX9,+,protein_coding
chr1,182899864,182953525,181899864,183953525,ENSG00000157060.16,SHCBP1L,-,protein_coding
chr1,183023419,183145592,182023419,184145592,ENSG00000135862.7,LAMC1,+,protein_coding
chr1,183186056,183245127,182186056,184245127,ENSG00000058085.16,LAMC2,+,protein_coding
chr1,183248236,183418380,182248236,184418380,ENSG00000157064.12,NMNAT2,-,protein_coding
chr1,183471956,183598246,182471956,184598246,ENSG00000116698.23,SMG7,+,protein_coding
chr1,183554460,183593499,182554460,184593499,ENSG00000116701.17,NCF2,-,protein_coding
chr1,183620845,183635783,182620845,184635783,ENSG00000162704.16,ARPC5,-,protein_coding
chr1,183636084,183928532,182636084,184928532,ENSG00000143344.17,RGL1,+,protein_coding
chr1,183646274,183653316,182646274,184653316,ENSG00000173627.8,APOBEC4,-,protein_coding
chr1,183929853,184037729,182929853,185037729,ENSG00000198756.12,COLGALT2,-,protein_coding
chr1,184051650,184123978,183051650,185123978,ENSG00000198860.15,TSEN15,+,protein_coding
chr1,184386097,184629019,183386097,185629019,ENSG00000116667.16,C1orf21,+,protein_coding
chr1,184690236,184754907,183690236,185754907,ENSG00000116406.21,EDEM3,-,protein_coding
chr1,184790723,184974611,183790723,185974611,ENSG00000135842.18,NIBAN1,-,protein_coding
chr1,185044864,185102603,184044864,186102603,ENSG00000121481.13,RNF2,+,protein_coding
chr1,185118084,185157072,184118084,186157072,ENSG00000121486.13,TRMT1L,-,protein_coding
chr1,185156102,185291983,184156102,186291983,ENSG00000116668.14,SWT1,+,protein_coding
chr1,185292930,185317780,184292930,186317780,ENSG00000116679.18,IVNS1ABP,-,protein_coding
chr1,185734390,186190949,184734390,187190949,ENSG00000143341.12,HMCN1,+,protein_coding
chr1,186296269,186314567,185296269,187314567,ENSG00000116690.14,PRG4,+,protein_coding
chr1,186311651,186375693,185311651,187375693,ENSG00000047410.14,TPR,-,protein_coding
chr1,186375504,186421378,185375504,187421378,ENSG00000157181.17,ODR4,+,protein_coding
chr1,186443565,186461114,185443565,187461114,ENSG00000116703.14,PDC,-,protein_coding
chr1,186671790,186680922,185671790,187680922,ENSG00000073756.13,PTGS2,-,protein_coding
chr1,186828948,186988986,185828948,187988986,ENSG00000116711.11,PLA2G4A,+,protein_coding
chr1,190097657,190478404,189097657,191478404,ENSG00000162670.12,BRINP3,-,protein_coding
chr1,192158461,192185815,191158461,193185815,ENSG00000150681.10,RGS18,+,protein_coding
chr1,192316991,192367285,191316991,193367285,ENSG00000253148.1,RGS21,+,protein_coding
chr1,192575762,192580024,191575762,193580024,ENSG00000090104.13,RGS1,+,protein_coding
chr1,192636060,192660311,191636060,193660311,ENSG00000127074.16,RGS13,+,protein_coding
chr1,192809038,192812275,191809038,193812275,ENSG00000116741.8,RGS2,+,protein_coding
chr1,193012245,193060080,192012245,194060080,ENSG00000116750.15,UCHL5,-,protein_coding
chr1,193059444,193091777,192059444,194091777,ENSG00000116747.14,RO60,+,protein_coding
chr1,193090865,193106114,192090865,194106114,ENSG00000023572.10,GLRX2,-,protein_coding
chr1,193115731,193264613,192115731,194264613,ENSG00000134371.16,CDC73,+,protein_coding
chr1,193178729,193186613,192178729,194186613,ENSG00000162630.7,B3GALT2,-,protein_coding
chr1,196225778,196609225,195225778,197609225,ENSG00000162687.19,KCNT2,-,protein_coding
chr1,196651753,196752476,195651753,197752476,ENSG00000000971.18,CFH,+,protein_coding
chr1,196651851,196795393,195651851,197795393,ENSG00000289697.1,ENSG00000289697,+,protein_coding
chr1,196774741,196797364,195774741,197797364,ENSG00000116785.16,CFHR3,+,protein_coding
